;token_dai_balance;token_dai_weight;token_dai_denorm_weight;token_weth_balance;token_weth_weight;token_weth_denorm_weight;generated_fees;pool_shares;token_dai_price;token_weth_price;token_weth_spot_price;action_type;change_datetime;simulation;subset;run;substep;timestep
3014;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004268999999999;556.03;0.002257954539103413200091633333;swap;2020-12-10T16:43:41+00:00;0;0;1;2;1507
3015;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004213;556.1600000000001;0.002257954539103413200091633333;external_price_update;2020-12-10T16:45:00+00:00;0;0;1;1;1508
3016;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004213;556.1600000000001;0.002257954539103413200091633333;external_price_update;2020-12-10T16:45:00+00:00;0;0;1;2;1508
3017;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004223;557.375;0.002257954539103413200091633333;external_price_update;2020-12-10T16:50:00+00:00;0;0;1;1;1509
3018;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004223;557.375;0.002257954539103413200091633333;external_price_update;2020-12-10T16:50:00+00:00;0;0;1;2;1509
3019;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004171;559.24;0.002257954539103413200091633333;external_price_update;2020-12-10T16:55:00+00:00;0;0;1;1;1510
3020;10061648.848223446;20;10;69614.82671154969;80;40;0.0;99.99868647395374;1.004171;559.24;0.002257954539103413200091633333;external_price_update;2020-12-10T16:55:00+00:00;0;0;1;2;1510
3021;10062919.538223445;20;10;69613.06848523594;80;40;0.0;99.99868647395374;1.004171;559.24;0.002257954539103413200091633333;swap;2020-12-10T16:59:30+00:00;0;0;1;1;1511
3022;10062919.538223445;20;10;69613.06848523594;80;40;0.0;99.99868647395374;1.004171;559.24;0.002257954539103413200091633333;swap;2020-12-10T16:59:30+00:00;0;0;1;2;1511
3023;10062919.538223445;20;10;69613.06848523594;80;40;0.0;99.99868647395374;1.004176;560.21;0.002257954539103413200091633333;external_price_update;2020-12-10T17:00:00+00:00;0;0;1;1;1512
3024;10062919.538223445;20;10;69613.06848523594;80;40;0.0;99.99868647395374;1.004176;560.21;0.002257954539103413200091633333;external_price_update;2020-12-10T17:00:00+00:00;0;0;1;2;1512
3025;10062919.538223445;20;10;69613.06848523594;80;40;0.0;99.99868647395374;1.0040285;559.0450000000001;0.002257954539103413200091633333;external_price_update;2020-12-10T17:05:00+00:00;0;0;1;1;1513
3026;10062919.538223445;20;10;69613.06848523594;80;40;0.0;99.99868647395374;1.0040285;559.0450000000001;0.002257954539103413200091633333;external_price_update;2020-12-10T17:05:00+00:00;0;0;1;2;1513
3027;10071781.718046196;20;10;69600.81255857514;80;40;0.0;99.99868647395374;1.0040285;559.0450000000001;0.002257954539103413200091633333;swap;2020-12-10T17:05:34+00:00;0;0;1;1;1514
3028;10071781.718046196;20;10;69600.81255857514;80;40;0.0;99.99868647395374;1.0040285;559.0450000000001;0.002257954539103413200091633333;swap;2020-12-10T17:05:34+00:00;0;0;1;2;1514
3029;10071781.718046196;20;10;69600.81255857514;80;40;0.0;99.99868647395374;1.004269;558.75;0.002257954539103413200091633333;external_price_update;2020-12-10T17:10:00+00:00;0;0;1;1;1515
3030;10071781.718046196;20;10;69600.81255857514;80;40;0.0;99.99868647395374;1.004269;558.75;0.002257954539103413200091633333;external_price_update;2020-12-10T17:10:00+00:00;0;0;1;2;1515
3031;10071781.718046196;20;10;69600.81255857514;80;40;0.0;99.99868647395374;1.0040915;558.81;0.002257954539103413200091633333;external_price_update;2020-12-10T17:15:00+00:00;0;0;1;1;1516
3032;10071781.718046196;20;10;69600.81255857514;80;40;0.0;99.99868647395374;1.0040915;558.81;0.002257954539103413200091633333;external_price_update;2020-12-10T17:15:00+00:00;0;0;1;2;1516
